SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,22_Laptime,25_Laptime,30_Laptime,22_PaceDiff,25_PaceDiff,30_PaceDiff,22_PaceDiffClear,25_PaceDiffClear,30_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
1,2024,2024011,15.0,15,Haas F1 Team,98.332,98.11,,1.111,0.889,,0.448,0.889,,97.333,-,25.0,-,22,-,,-,
1,2024,2024011,16.0,16,Haas F1 Team,97.749,97.796,,0.499,0.546,,0.499,0.546,,97.4,-,22.0,-,22,-,,-,
1,2024,2024011,17.0,17,Haas F1 Team,98.282,97.891,,0.976,0.585,,0.36,0.585,,97.537,-,25.0,-,22,-,,-,
1,2024,2024011,18.0,18,Haas F1 Team,97.583,98.216,,0.266,0.899,,0.266,0.559,,97.41,-,22.0,-,22,-,,-,
1,2024,2024011,19.0,19,Haas F1 Team,97.792,97.862,,0.62,0.69,,0.62,0.69,,97.209,-,22.0,-,22,-,,-,
1,2024,2024011,20.0,20,Haas F1 Team,98.062,,,0.903,,,0.742,,,97.215,-,-,-,,-,,-,
1,2024,2024011,21.0,21,Haas F1 Team,98.01,,,0.769,,,0.769,,,97.305,-,-,-,,-,,-,
1,2024,2024011,22.0,22,Haas F1 Team,98.147,96.858,,0.901,-0.388,,0.901,-0.388,,97.246,-,25.0,-,25,-,,-,
1,2024,2024011,23.0,23,Haas F1 Team,98.293,96.725,,1.041,-0.527,,1.041,-0.527,,97.258,-,25.0,-,25,-,,-,
1,2024,2024011,24.0,24,Haas F1 Team,98.156,96.626,,0.84,-0.69,,0.84,-0.69,,97.37,-,25.0,-,25,-,,-,
1,2024,2024011,25.0,25,Haas F1 Team,98.29,96.652,,0.875,-0.763,,0.875,-0.763,,97.415,-,25.0,-,25,-,,-,
1,2024,2024011,26.0,26,Haas F1 Team,98.093,96.548,,0.753,-0.792,,0.753,-0.792,,97.368,-,25.0,-,25,-,,-,
1,2024,2024011,27.0,27,Haas F1 Team,98.226,96.647,,0.863,-0.716,,0.863,-0.716,,97.402,-,25.0,-,25,-,,-,
1,2024,2024011,28.0,28,Haas F1 Team,97.936,97.254,,0.629,-0.053,,0.629,-0.565,,97.35,-,25.0,-,25,-,,-,
1,2024,2024011,29.0,29,Haas F1 Team,97.965,96.837,,0.706,-0.422,,0.706,-0.422,,97.278,-,25.0,-,25,-,,-,
1,2024,2024011,30.0,30,Haas F1 Team,98.04,96.691,,1.119,-0.23,,1.119,-0.23,,96.941,-,25.0,-,25,-,,-,
1,2024,2024011,31.0,31,Haas F1 Team,98.0,96.578,,1.142,-0.28,,1.142,-0.28,,96.982,-,25.0,-,25,-,,-,
1,2024,2024011,32.0,32,Haas F1 Team,,96.935,,,0.07,,,-0.184,,96.921,-,-,-,,-,,-,
1,2024,2024011,33.0,33,Haas F1 Team,,96.784,,,0.061,,,0.061,,96.906,-,-,-,,-,,-,
1,2024,2024011,34.0,34,Haas F1 Team,95.57,96.692,,-0.947,0.175,,-0.947,0.175,,96.69,-,22.0,-,22,-,,-,
1,2024,2024011,35.0,35,Haas F1 Team,95.698,96.959,,-0.574,0.687,,-0.574,0.472,,96.341,-,22.0,-,22,-,,-,
1,2024,2024011,36.0,36,Haas F1 Team,95.851,96.795,,-0.219,0.725,,-0.351,0.725,,96.281,-,22.0,-,22,-,,-,
1,2024,2024011,37.0,37,Haas F1 Team,95.741,96.723,,-0.16,0.822,,-0.16,0.822,,96.01,-,22.0,-,22,-,,-,
1,2024,2024011,38.0,38,Haas F1 Team,96.042,100.083,,0.049,4.09,,-0.184,1.107,,96.262,-,22.0,-,22,-,,-,
1,2024,2024011,39.0,39,Haas F1 Team,95.876,97.476,,0.097,1.697,,0.097,1.697,,95.792,-,22.0,-,22,-,,-,
1,2024,2024011,40.0,40,Haas F1 Team,96.071,97.088,,0.266,1.283,,0.266,1.283,,95.981,-,22.0,-,22,-,,-,
1,2024,2024011,41.0,41,Haas F1 Team,96.34,,,0.683,,,0.534,,,95.686,-,-,-,,-,,-,
1,2024,2024011,42.0,42,Haas F1 Team,96.31,,,0.739,,,0.739,,,95.579,-,-,-,,-,,-,
1,2024,2024011,43.0,43,Haas F1 Team,96.232,95.76,,0.698,0.226,,0.698,0.226,,95.543,-,25.0,-,25,-,,-,
1,2024,2024011,44.0,44,Haas F1 Team,96.249,95.59,,0.717,0.058,,0.717,0.058,,95.602,-,25.0,-,25,-,,-,
1,2024,2024011,45.0,45,Haas F1 Team,96.349,95.119,,0.851,-0.379,,0.851,-0.379,,95.568,-,25.0,-,25,-,,-,
1,2024,2024011,46.0,46,Haas F1 Team,96.446,94.834,,0.847,-0.765,,0.847,-0.765,,95.664,-,25.0,-,25,-,,-,
1,2024,2024011,47.0,47,Haas F1 Team,96.454,95.226,,0.803,-0.425,,0.803,-0.661,,95.708,-,25.0,-,25,-,,-,
1,2024,2024011,48.0,48,Haas F1 Team,96.679,95.146,,0.924,-0.609,,0.924,-0.609,,95.854,-,25.0,-,25,-,,-,
1,2024,2024011,49.0,49,Haas F1 Team,96.842,95.494,,0.889,-0.459,,0.889,-0.797,,95.989,-,25.0,-,25,-,,-,
1,2024,2024011,50.0,50,Haas F1 Team,97.035,95.167,,1.072,-0.796,,0.923,-0.796,,96.034,-,25.0,-,25,-,,-,
1,2024,2024011,51.0,51,Haas F1 Team,96.929,95.529,,0.878,-0.522,,0.878,-0.522,,96.063,-,25.0,-,25,-,,-,
1,2024,2024011,52.0,52,Haas F1 Team,96.93,95.921,,0.877,-0.132,,0.877,-0.132,,96.304,-,25.0,-,25,-,,-,
1,2024,2024011,53.0,53,Haas F1 Team,97.958,95.994,,1.875,-0.089,,0.827,-0.089,,96.286,-,25.0,-,25,-,,-,
1,2024,2024011,54.0,54,Haas F1 Team,96.89,95.786,,0.761,-0.343,,0.761,-0.343,,96.492,-,25.0,-,25,-,,-,
1,2024,2024011,55.0,55,Haas F1 Team,97.457,95.736,,1.158,-0.563,,1.158,-0.563,,96.312,-,25.0,-,25,-,,-,
1,2024,2024011,56.0,56,Haas F1 Team,97.584,95.602,,1.204,-0.778,,1.204,-0.778,,96.38,-,25.0,-,25,-,,-,
1,2024,2024021,1.0,57,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024021,2.0,58,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024021,3.0,59,Haas F1 Team,95.85,96.382,,0.222,0.754,,0.222,0.754,,95.628,-,22.0,-,22,-,,-,
1,2024,2024021,4.0,60,Haas F1 Team,95.367,96.231,,-0.052,0.812,,-0.052,0.812,,95.467,-,22.0,-,22,-,,-,
1,2024,2024021,5.0,61,Haas F1 Team,95.684,95.723,,0.398,0.437,,0.398,0.437,,95.304,-,22.0,-,22,-,,-,
1,2024,2024021,6.0,62,Haas F1 Team,96.027,96.398,,0.541,0.912,,0.541,0.912,,95.486,-,22.0,-,22,-,,-,
1,2024,2024021,7.0,63,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024021,8.0,64,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024021,9.0,65,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024021,10.0,66,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024021,11.0,67,Haas F1 Team,96.036,94.864,,0.821,-0.351,,0.821,-0.351,,95.215,-,25.0,-,25,-,,-,
1,2024,2024021,12.0,68,Haas F1 Team,95.229,94.605,,0.497,-0.127,,0.497,-0.127,,94.74,-,25.0,-,25,-,,-,
1,2024,2024021,13.0,69,Haas F1 Team,95.062,95.367,,0.247,0.552,,0.247,0.552,,95.026,-,22.0,-,22,-,,-,
1,2024,2024021,14.0,70,Haas F1 Team,95.553,96.481,,0.715,1.643,,0.715,0.593,,94.98,-,22.0,-,25,-,,-,
1,2024,2024021,15.0,71,Haas F1 Team,95.746,95.495,,0.796,0.545,,0.796,0.545,,95.038,-,25.0,-,25,-,,-,
1,2024,2024021,16.0,72,Haas F1 Team,96.1,95.153,,0.973,0.026,,0.973,0.026,,95.127,-,25.0,-,25,-,,-,
1,2024,2024021,17.0,73,Haas F1 Team,96.621,95.205,,1.522,0.106,,0.584,0.106,,95.522,-,25.0,-,25,-,,-,
1,2024,2024021,18.0,74,Haas F1 Team,95.266,95.687,,0.361,0.782,,0.361,0.284,,95.003,-,22.0,-,25,-,,-,
1,2024,2024021,19.0,75,Haas F1 Team,95.22,95.174,,0.467,0.421,,0.467,0.421,,94.82,-,25.0,-,25,-,,-,
1,2024,2024021,20.0,76,Haas F1 Team,95.012,95.067,,0.305,0.36,,0.305,0.36,,94.707,-,22.0,-,22,-,,-,
1,2024,2024021,21.0,77,Haas F1 Team,94.923,96.369,,0.378,1.824,,0.378,0.667,,94.68,-,22.0,-,22,-,,-,
1,2024,2024021,22.0,78,Haas F1 Team,95.804,95.358,,1.081,0.635,,1.081,0.635,,94.852,-,25.0,-,25,-,,-,
1,2024,2024021,23.0,79,Haas F1 Team,96.198,94.816,,1.566,0.184,,1.566,0.184,,94.69,-,25.0,-,25,-,,-,
1,2024,2024021,24.0,80,Haas F1 Team,96.072,94.843,,1.485,0.256,,1.485,0.256,,94.663,-,25.0,-,25,-,,-,
1,2024,2024021,25.0,81,Haas F1 Team,96.555,94.725,,1.964,0.134,,1.575,0.134,,94.667,-,25.0,-,25,-,,-,
1,2024,2024021,26.0,82,Haas F1 Team,96.26,94.694,,1.686,0.12,,1.686,0.12,,94.623,-,25.0,-,25,-,,-,
1,2024,2024021,27.0,83,Haas F1 Team,96.222,94.704,,1.697,0.179,,1.697,0.179,,94.658,-,25.0,-,25,-,,-,
1,2024,2024021,28.0,84,Haas F1 Team,96.099,94.482,,1.654,0.037,,1.654,0.037,,94.482,-,25.0,-,25,-,,-,
1,2024,2024021,29.0,85,Haas F1 Team,95.797,94.235,,1.436,-0.126,,1.436,-0.126,,94.43,-,25.0,-,25,-,,-,
1,2024,2024021,30.0,86,Haas F1 Team,95.843,94.307,,1.473,-0.063,,1.473,-0.063,,94.418,-,25.0,-,25,-,,-,
1,2024,2024021,31.0,87,Haas F1 Team,96.061,94.182,,1.722,-0.157,,1.722,-0.157,,94.351,-,25.0,-,25,-,,-,
1,2024,2024021,32.0,88,Haas F1 Team,95.783,93.999,,1.551,-0.233,,1.551,-0.233,,94.232,-,25.0,-,25,-,,-,
1,2024,2024021,33.0,89,Haas F1 Team,95.7,,,1.44,,,1.44,,,94.302,-,-,-,,-,,-,
1,2024,2024021,34.0,90,Haas F1 Team,94.174,,,0.263,,,0.263,,,93.919,-,-,-,,-,,-,
1,2024,2024021,35.0,91,Haas F1 Team,93.923,93.106,,0.267,-0.55,,0.267,-0.55,,93.755,-,25.0,-,25,-,,-,
1,2024,2024021,36.0,92,Haas F1 Team,93.76,93.015,,0.249,-0.496,,0.249,-0.496,,93.511,-,25.0,-,25,-,,-,
1,2024,2024021,37.0,93,Haas F1 Team,93.516,93.248,,0.149,-0.119,,0.149,-0.283,,93.377,-,25.0,-,25,-,,-,
1,2024,2024021,38.0,94,Haas F1 Team,93.429,93.153,,0.298,0.022,,0.298,0.022,,93.154,-,25.0,-,25,-,,-,
1,2024,2024021,39.0,95,Haas F1 Team,93.203,93.045,,0.159,0.001,,0.159,0.001,,93.044,-,25.0,-,25,-,,-,
1,2024,2024021,40.0,96,Haas F1 Team,92.93,92.932,,0.045,0.047,,0.045,0.047,,92.919,-,22.0,-,22,-,,-,
1,2024,2024021,41.0,97,Haas F1 Team,92.855,92.84,,-0.108,-0.123,,-0.108,-0.123,,92.978,-,25.0,-,25,-,,-,
1,2024,2024021,42.0,98,Haas F1 Team,92.715,92.592,,-0.126,-0.249,,-0.126,-0.249,,92.94,-,25.0,-,25,-,,-,
1,2024,2024021,43.0,99,Haas F1 Team,92.902,92.752,,-0.006,-0.156,,-0.006,-0.156,,92.954,-,25.0,-,25,-,,-,
1,2024,2024021,44.0,100,Haas F1 Team,92.644,92.636,,-0.165,-0.173,,-0.165,-0.173,,93.004,-,25.0,-,25,-,,-,
1,2024,2024021,45.0,101,Haas F1 Team,92.638,92.493,,-0.16,-0.306,,-0.16,-0.306,,92.819,-,25.0,-,25,-,,-,
1,2024,2024021,46.0,102,Haas F1 Team,92.812,92.43,,0.003,-0.379,,0.003,-0.379,,92.967,-,25.0,-,25,-,,-,
1,2024,2024021,47.0,103,Haas F1 Team,92.338,92.379,,-0.406,-0.365,,-0.406,-0.365,,92.924,-,22.0,-,22,-,,-,
1,2024,2024021,48.0,104,Haas F1 Team,93.474,92.52,,0.646,-0.308,,0.06,-0.308,,93.473,-,25.0,-,25,-,,-,
1,2024,2024021,49.0,105,Haas F1 Team,93.437,92.366,,0.597,-0.474,,0.597,-0.474,,92.86,-,25.0,-,25,-,,-,
1,2024,2024021,50.0,106,Haas F1 Team,94.603,93.081,,1.665,0.143,,1.665,0.143,,92.938,-,25.0,-,25,-,,-,
1,2024,2024031,1.0,107,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024031,2.0,108,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024031,3.0,109,Haas F1 Team,83.565,83.576,,0.298,0.309,,0.298,0.309,,83.267,-,22.0,-,22,-,,-,
1,2024,2024031,4.0,110,Haas F1 Team,83.529,83.731,,0.226,0.428,,0.226,0.428,,83.383,-,22.0,-,22,-,,-,
1,2024,2024031,5.0,111,Haas F1 Team,83.961,84.465,,0.595,1.099,,0.376,0.373,,83.467,-,22.0,-,25,-,,-,
1,2024,2024031,6.0,112,Haas F1 Team,83.954,83.747,,0.753,0.546,,0.753,0.546,,83.201,-,25.0,-,25,-,,-,
1,2024,2024031,7.0,113,Haas F1 Team,,83.868,,,0.785,,,0.785,,83.091,-,-,-,,-,,-,
1,2024,2024031,8.0,114,Haas F1 Team,,83.838,,,0.58,,,0.58,,83.276,-,-,-,,-,,-,
1,2024,2024031,9.0,115,Haas F1 Team,83.662,83.856,,0.479,0.673,,0.479,0.673,,83.248,-,22.0,-,22,-,,-,
1,2024,2024031,10.0,116,Haas F1 Team,83.671,83.777,,0.597,0.703,,0.597,0.703,,83.202,-,22.0,-,22,-,,-,
1,2024,2024031,11.0,117,Haas F1 Team,83.322,85.07,,0.29,2.038,,0.29,1.269,,83.18,-,22.0,-,22,-,,-,
1,2024,2024031,12.0,118,Haas F1 Team,83.11,84.824,,0.037,1.751,,0.037,1.751,,83.096,-,22.0,-,22,-,,-,
1,2024,2024031,13.0,119,Haas F1 Team,83.063,83.953,,0.003,0.893,,0.003,0.893,,83.146,-,22.0,-,22,-,,-,
1,2024,2024031,14.0,120,Haas F1 Team,82.905,83.965,,-0.119,0.941,,-0.119,0.941,,83.034,-,22.0,-,22,-,,-,
1,2024,2024031,15.0,121,Haas F1 Team,83.668,84.281,,0.5,1.113,,0.065,1.113,,83.258,-,22.0,-,22,-,,-,
1,2024,2024031,16.0,122,Haas F1 Team,83.561,84.025,,0.188,0.652,,0.188,0.652,,83.373,-,22.0,-,22,-,,-,
1,2024,2024031,17.0,123,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024031,18.0,124,Haas F1 Team,83.125,,,-0.665,,,-0.665,,,83.79,-,-,-,,-,,-,
1,2024,2024031,19.0,125,Haas F1 Team,82.848,82.247,,0.196,-0.405,,0.196,-0.405,,82.663,-,25.0,-,25,-,,-,
1,2024,2024031,20.0,126,Haas F1 Team,82.809,82.406,,0.259,-0.144,,0.259,-0.144,,82.55,-,25.0,-,25,-,,-,
1,2024,2024031,21.0,127,Haas F1 Team,82.86,82.479,,0.323,-0.058,,0.323,-0.058,,82.647,-,25.0,-,25,-,,-,
1,2024,2024031,22.0,128,Haas F1 Team,83.315,82.439,,0.763,-0.113,,0.763,-0.113,,82.581,-,25.0,-,25,-,,-,
1,2024,2024031,23.0,129,Haas F1 Team,84.285,82.152,,1.76,-0.373,,0.797,-0.373,,82.59,-,25.0,-,25,-,,-,
1,2024,2024031,24.0,130,Haas F1 Team,83.33,82.528,,0.777,-0.025,,0.777,-0.025,,82.58,-,25.0,-,25,-,,-,
1,2024,2024031,25.0,131,Haas F1 Team,83.502,82.974,,0.9,0.372,,0.9,0.372,,82.609,-,25.0,-,25,-,,-,
1,2024,2024031,26.0,132,Haas F1 Team,83.485,83.693,,0.79,0.998,,0.79,0.484,,82.811,-,22.0,-,25,-,,-,
1,2024,2024031,27.0,133,Haas F1 Team,83.525,83.385,,0.794,0.654,,0.794,0.654,,82.785,-,25.0,-,25,-,,-,
1,2024,2024031,28.0,134,Haas F1 Team,83.467,83.338,,0.767,0.638,,0.767,0.638,,82.72,-,25.0,-,25,-,,-,
1,2024,2024031,29.0,135,Haas F1 Team,83.456,83.167,,0.853,0.564,,0.853,0.564,,82.709,-,25.0,-,25,-,,-,
1,2024,2024031,30.0,136,Haas F1 Team,83.407,83.299,,0.702,0.594,,0.702,0.594,,82.722,-,25.0,-,25,-,,-,
1,2024,2024031,31.0,137,Haas F1 Team,83.216,83.139,,0.585,0.508,,0.585,0.508,,82.653,-,25.0,-,25,-,,-,
1,2024,2024031,32.0,138,Haas F1 Team,83.396,82.892,,0.768,0.264,,0.768,0.264,,82.644,-,25.0,-,25,-,,-,
1,2024,2024031,33.0,139,Haas F1 Team,,82.91,,,0.265,,,0.265,,82.645,-,-,-,,-,,-,
1,2024,2024031,34.0,140,Haas F1 Team,,83.143,,,0.365,,,0.365,,83.156,-,-,-,,-,,-,
1,2024,2024031,35.0,141,Haas F1 Team,82.34,,,-0.42,,,-0.42,,,83.013,-,-,-,,-,,-,
1,2024,2024031,36.0,142,Haas F1 Team,82.109,,,-0.382,,,-0.382,,,82.951,-,-,-,,-,,-,
1,2024,2024031,37.0,143,Haas F1 Team,82.261,81.63,,0.081,-0.55,,0.081,-0.55,,82.193,-,25.0,-,25,-,,-,
1,2024,2024031,38.0,144,Haas F1 Team,82.085,82.025,,-0.134,-0.194,,-0.134,-0.456,,82.41,-,25.0,-,25,-,,-,
1,2024,2024031,39.0,145,Haas F1 Team,81.845,81.896,,-0.176,-0.125,,-0.176,-0.125,,82.021,-,22.0,-,22,-,,-,
1,2024,2024031,40.0,146,Haas F1 Team,81.771,82.823,,-0.283,0.769,,-0.283,-0.098,,82.208,-,22.0,-,22,-,,-,
1,2024,2024031,41.0,147,Haas F1 Team,83.189,82.016,,1.355,0.182,,0.008,0.182,,82.229,-,25.0,-,22,-,,-,
1,2024,2024031,42.0,148,Haas F1 Team,81.914,82.173,,0.216,0.475,,0.216,0.475,,81.943,-,22.0,-,22,-,,-,
1,2024,2024031,43.0,149,Haas F1 Team,82.053,81.909,,0.279,0.135,,0.279,0.135,,81.877,-,25.0,-,25,-,,-,
1,2024,2024031,44.0,150,Haas F1 Team,81.082,81.73,,-0.393,0.255,,-0.393,0.255,,81.494,-,22.0,-,22,-,,-,
1,2024,2024031,45.0,151,Haas F1 Team,81.637,81.532,,0.447,0.342,,0.082,0.342,,81.26,-,25.0,-,22,-,,-,
1,2024,2024031,46.0,152,Haas F1 Team,81.463,81.145,,0.412,0.094,,0.412,0.094,,81.188,-,25.0,-,25,-,,-,
1,2024,2024031,47.0,153,Haas F1 Team,81.538,81.629,,0.515,0.606,,0.515,0.35,,81.038,-,22.0,-,25,-,,-,
1,2024,2024031,48.0,154,Haas F1 Team,81.67,81.602,,0.592,0.524,,0.592,0.524,,81.202,-,25.0,-,25,-,,-,
1,2024,2024031,49.0,155,Haas F1 Team,81.386,81.728,,0.324,0.666,,0.324,0.666,,81.062,-,22.0,-,22,-,,-,
1,2024,2024031,50.0,156,Haas F1 Team,81.666,82.102,,0.533,0.969,,0.27,0.596,,81.308,-,22.0,-,22,-,,-,
1,2024,2024031,51.0,157,Haas F1 Team,81.42,81.73,,0.239,0.549,,0.239,0.549,,81.2,-,22.0,-,22,-,,-,
1,2024,2024031,52.0,158,Haas F1 Team,81.631,81.781,,0.411,0.561,,0.411,0.561,,81.22,-,22.0,-,22,-,,-,
1,2024,2024031,53.0,159,Haas F1 Team,81.663,81.758,,0.363,0.458,,0.363,0.458,,81.444,-,22.0,-,22,-,,-,
1,2024,2024031,54.0,160,Haas F1 Team,85.255,82.021,,3.772,0.538,,1.824,0.538,,81.838,-,25.0,-,25,-,,-,
1,2024,2024031,55.0,161,Haas F1 Team,84.951,82.697,,3.289,1.035,,3.289,0.485,,81.775,-,25.0,-,25,-,,-,
1,2024,2024031,56.0,162,Haas F1 Team,83.198,82.274,,1.562,0.638,,1.562,0.638,,81.658,-,25.0,-,25,-,,-,
1,2024,2024031,57.0,163,Haas F1 Team,,,,,,,,,,80.775,-,-,-,,-,,-,
1,2024,2024031,58.0,164,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024041,1.0,165,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024041,2.0,166,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024041,3.0,167,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
1,2024,2024041,4.0,168,Haas F1 Team,100.103,100.374,,1.406,1.677,,1.406,1.677,,98.697,-,22.0,-,22,-,,-,
1,2024,2024041,5.0,169,Haas F1 Team,99.392,,,1.063,,,1.063,,,98.329,-,-,-,,-,,-,
1,2024,2024041,6.0,170,Haas F1 Team,100.026,,,1.53,,,1.53,,,98.672,-,-,-,,-,,-,
1,2024,2024041,7.0,171,Haas F1 Team,100.357,96.751,,1.918,-1.688,,1.918,-1.688,,98.439,-,25.0,-,25,-,,-,
1,2024,2024041,8.0,172,Haas F1 Team,99.601,97.616,,1.26,-0.725,,1.26,-0.725,,98.41,-,25.0,-,25,-,,-,
1,2024,2024041,9.0,173,Haas F1 Team,100.251,97.898,,1.713,-0.64,,1.351,-0.64,,98.558,-,25.0,-,25,-,,-,
1,2024,2024041,10.0,174,Haas F1 Team,100.177,98.34,,1.386,-0.451,,1.386,-0.451,,98.791,-,25.0,-,25,-,,-,
1,2024,2024041,11.0,175,Haas F1 Team,99.9,98.352,,0.864,-0.684,,0.864,-0.684,,99.057,-,25.0,-,25,-,,-,
1,2024,2024041,12.0,176,Haas F1 Team,100.26,98.847,,1.169,-0.244,,1.169,-0.244,,99.374,-,25.0,-,25,-,,-,
1,2024,2024041,13.0,177,Haas F1 Team,99.267,100.302,,0.402,1.437,,0.402,-0.133,,99.178,-,22.0,-,25,-,,-,
1,2024,2024041,14.0,178,Haas F1 Team,100.786,98.617,,1.985,-0.184,,0.519,-0.184,,98.893,-,25.0,-,25,-,,-,
1,2024,2024041,15.0,179,Haas F1 Team,99.373,99.624,,0.579,0.83,,0.579,0.192,,98.953,-,22.0,-,25,-,,-,
1,2024,2024041,16.0,180,Haas F1 Team,99.814,99.355,,1.166,0.707,,0.902,0.707,,98.832,-,25.0,-,25,-,,-,
1,2024,2024041,17.0,181,Haas F1 Team,99.728,99.312,,1.367,0.951,,1.367,0.951,,98.477,-,25.0,-,25,-,,-,
1,2024,2024041,18.0,182,Haas F1 Team,99.665,98.476,,1.41,0.221,,1.41,0.221,,98.446,-,25.0,-,25,-,,-,
1,2024,2024041,19.0,183,Haas F1 Team,99.538,98.894,,1.397,0.753,,1.397,0.753,,98.234,-,25.0,-,25,-,,-,
1,2024,2024041,20.0,184,Haas F1 Team,99.262,99.343,,1.182,1.263,,1.182,1.263,,98.107,-,22.0,-,22,-,,-,
1,2024,2024041,21.0,185,Haas F1 Team,99.545,99.78,,1.281,1.516,,1.281,1.516,,98.36,-,22.0,-,22,-,,-,
1,2024,2024041,22.0,186,Haas F1 Team,,99.694,,,1.834,,,1.834,,98.08,-,-,-,,-,,-,
1,2024,2024041,23.0,187,Haas F1 Team,,98.965,,,1.159,,,1.159,,98.017,-,-,-,,-,,-,
1,2024,2024041,24.0,188,Haas F1 Team,96.654,99.261,,-0.756,1.851,,-0.756,1.851,,97.44,-,22.0,-,22,-,,-,
1,2024,2024041,25.0,189,Haas F1 Team,97.033,98.781,,-0.3,1.448,,-0.3,1.448,,97.404,-,22.0,-,22,-,,-,
1,2024,2024041,26.0,190,Haas F1 Team,97.145,99.042,,-0.227,1.67,,-0.227,1.67,,97.372,-,22.0,-,22,-,,-,
1,2024,2024041,27.0,191,Haas F1 Team,97.395,99.256,,0.026,1.887,,0.026,1.887,,97.391,-,22.0,-,22,-,,-,
1,2024,2024041,28.0,192,Haas F1 Team,97.504,99.17,,0.216,1.882,,0.216,1.882,,97.288,-,22.0,-,22,-,,-,
1,2024,2024041,29.0,193,Haas F1 Team,97.888,99.951,,0.479,2.542,,0.479,1.768,,97.55,-,22.0,-,22,-,,-,
1,2024,2024041,30.0,194,Haas F1 Team,98.014,99.183,,0.529,1.698,,0.529,1.698,,97.485,-,22.0,-,22,-,,-,
1,2024,2024041,31.0,195,Haas F1 Team,98.498,99.465,,0.916,1.883,,0.916,1.883,,97.582,-,22.0,-,22,-,,-,
1,2024,2024041,32.0,196,Haas F1 Team,98.657,100.248,,0.975,2.566,,0.975,2.566,,97.682,-,22.0,-,22,-,,-,
